product_name,product_review,user_rating
Darkstar November,"pours out black with a dark tan head that is creamy and hangs around for a few minutes, great looking!",4.23
Darkstar November,Tried from the bottle at Ladyface 8th Anniversary Invitational. 1/21/18.,4.31
Darkstar November,"With the spice of rye and the savory sweetness of molasses, the mad scientists at Bottle Logic come up with a nonlogical ale that doesn't make any sense outside of wowing the palate with utter indulgence.",4.5
Darkstar November,Appearance: poured jet black with a highly viscous looking consistency. The head was bright brown that vanished quickly. No lacings around glass. ,4.39
Blanc De Blancs,"Acts exactly like champagne. Foams up immediately, recedes quickly, bubbles rising from nucleation sites on the bottom of the glass. Crazy musty aromas, with a Moscato-like sweetness. Between the musty funk and sweet white wine aromas, the jaw-aching tartness from the first sip is a bit of a shock. The 10% is front and center with tons of white wine, funk, barrel, and a dry as a bone finish.",4.05
Blanc De Blancs,Burnt amber with a fizzy head that dies instantly to an almost still surface but for a light effervescence coming up in the center.,3.97
Blanc De Blancs,"Copper colored, hazy, and with no real head. The aroma is of very forward oak and chardonnel grapes. I'm tasting the chardonnel grapes, oak, and very tart microflora. There's nothing subtle about the aggressiveness of the flavors here. The mouth is bone dry, lightly acidic, and offers moderate carbonation.",4.26
Blanc De Blancs,"Aroma is complex and very, very intense in aroma. Super funky aroma with breadiness, grape must etc. It's quite spectacular. Taste comes off moderate to high sour scale, high acidity, and a little bit boozy. Sweet as well blended with the sour. Not quite as funky in the taste as in the aroma. Feel is quite interesting as the sweet/sour taste you'd expect a cloying syrupiness in the back of your throat but it finishes very clean. Gets high marks for that.",4.71
Blanc De Blancs,"Thanks to Harrison8 for this one. Blend 2. 12oz bottle poured into 12oz tulip. Poured a cloudy straw yellow color with a head of tight, white bubbles that were dissipating quickly as the beer poured. In fact, there was no head left even as I finished the pour. Obviously, there was no lacing. But, the sound of the effervescence from the carbonation was amazing. i could hear the beer from arms length.",4.15
Blanc De Blancs,Batch 2 bottle purchased at Side Project The Cellar. ,4.13
Blanc De Blancs,"Straw yellow color, no head or retention, but a nice mild carbonation. Smell is rich of floral, musty fruit. Sweet, long finish is mildly acidic. Awesome",4.7
Blanc De Blancs,"A soured biere de champgne, well this is a first! Love both style, and this hybrid is a winner too. Nic champagne yeast and malt base with succulent sour grape, bright flowers, and dry white wine and oak finish. Goes from dry, to wet, to back to dry, with each switch unlocking new flavors. Smell has more of a musk and yeast center, but very spring like and pleasant. Touch of cumulative acidity and sneaky carbonation.",4.44
Blanc De Blancs,=2018 release (batch 2).,4.36
Blanc De Blancs,"This was outstanding. Had 4 SP fruits in a night and this was the clear favorite. Massive wine grape, mildly tart. Not overwhelmingly sour. Unreal this was 10%. Hides ABV well.",4.66
Blanc De Blancs,"Bottle into a tasting glass, reviewed from notes. Thanks Aaron!",4.52
Blanc De Blancs,"Grapes, white wine and a little funkiness to the aroma. A little more sourness to the taste up front with the dry, tart grapes shining in the finish. Great beer overall, grapes were really well done and complimenting.",4.58
Blanc De Blancs,"Though this drinks more like a wine it still keeps a beer under structure. Tart white grapes, champagne like dryness and sweetness, earthy vinous notes and a nice apricot make this so good.",4.5
Blanc De Blancs,Much thanks to a good friend for sharing his bottle with me a few weeks ago. Enjoyed out of a green 375 mL bottle but I was not able to catch the bottling date (if there was one). Poured into a small Belgian-style tulip glass.,4.6
Blanc De Blancs,"Nice oaky chardonnay aroma, but far too acetic in the taste. And while it raised a nice head, in doing so it seemed to lose most of it's carbonation leaving the beer somewhat flat by the time of drinking.",3.52
Blanc De Blancs,375 mL bottle poured into a snifter.,4.07
Blanc De Blancs,375ml bottle. Served in a Side Project stemmed glass 3/4/2015.,4.59
Blanc De Blancs,Thanks to Augzilla for sharing this one at Oneinchaway's tasting.,4.16
Blanc De Blancs,"Pours a rich golden color with a bright effervescent head that recedes quickly. Smell is lemon, citrus, stone fruit, funk, yogurt. Taste is essentially like a light white sparkling wine with tart yogurt intermixed. Lots of white grape, peach, apple, pear with a creamy yogurty sourness. Really tastes like a fruit on the bottom yogurt cup. The mouthful is rich and creamy while the carbonation keeps it light. Outstanding beer. My biggest issue with Fuzzy is that the subtle sweetness of the white peaches were drowned out by the intense yogurty sourness. Blueberry Flanders had a nice balanced refreshing tartness but the blueberry flavor was a bit disappointing. This is a much better balance for my taste than both, a best of both worlds. Probably my favorite SP so far. Get it today!",4.86
Blanc De Blancs,"A wonderful aroma on this one of big lemony tart qualities, almost a plastic funk. ",4.26
Blanc De Blancs,"A- Pours a bright, medium straw golden in color. A small, one finger head forms and dissipates quickly down to a trace of bubbles around the edges of the glass. The body of the beer is nearly entirely clear. The lacing is minimal with the lack of a prominent head.",4.55
Blanc De Blancs,"The beer pours a dull sunset like golden yellow with no head, visible carbonation, and (with some careful pouring) no sediment. The nose has a slightly floral/vanilla grain & barrel sweetness, surprisingly limited tartness, underlying grape notes, and minimal funk/acetone. It has a mild, champagne-like grape taste upfront with grain rounding out profile and lingering alcohol and oak. The beer has a light-medium body, but is not as crushable as expected (mainly due to the alcohol content) and a slightly chewy sweetness. Carbonation is relatively low and acidity is lower than expected - the beer still finishes with that punishing dry oak slap in the palate. The beer's so limited and expensive that I'd probably avoid purchasing it again in the future (or at least my full allotment), but it's undeniably delicious.",4.4
Blanc De Blancs,375ml bottle poured into a Side Project oversized wine glass.,4.26
Blanc De Blancs,"While waiting in line to get my allotment, I purchased one for onsite consumption, drank today and poured into a wine stem glass. ",4.81
Mastermind,"Draft pour at Fiddlehead - drank on 7/12/2019. A bit boozy and sharp - certainly not soft like your contemporary NE IPAs. A bit yeasty. Still, super tasty.",4.25
Mastermind,One week old can poured into a wide jar glass. Remarkable light in color - an extremely hazy golden haze. ,4.03
Mastermind,A: Pours a hazy yellow color with 2 fingers of head that fades down to a thin cap that leaves good lacing,4.44
Mastermind,Appearance - Pours bright opaque yellow with a thin white head settles to a rocky ring. No lacing.,4.31
Mastermind,"Canned 6/6/19, drank 7/5/19. Can has notation, “HarrisMillis”. Is this pineapple juice or a beer? Sweet, drinkable, super cloudy, pineapple juice colored and opaque like pineapple juice also. Would be nicer with more head. My first from fiddlehead and it won’t be my last!Thanks Warnerry!",4.55
Mastermind,"Traded for this beer a while ago, as it had the date of 6/24/16 on the bottom of the can with ""C U @ SPAC"" written underneath that. Unlike many of the beers that I've had in my cellar that I'm finally getting around to, this didn't hold up that well and I'm sure it would be a zillion times better fresh. I still vowed to review everything that I'm going through and this certainly won't be an exception to that rule!",3.2
Mastermind,Canned 8/19/16; drank 8/27/16 @ the Yarchives. ,2.92
Mastermind,Serving: Can,4.08
Mastermind,Canned on 2/21/19,4.25
Mastermind,12 oz. Can version. ,4.51
Mastermind,Hazy really pale yellow color with white head. Aroma has dank and earthy hop notes with some slightly spicy malt notes. Taste is grassy and herbal with a medium bitterness and a bit of alcohol on the finish. Medium body with medium minus carbonation. Quite good but not really up to the hype.,4
Mastermind,"A: Yellow, cloudy, white head, not murky yeast slurry!",4.49
Mastermind,Poured from a 12 oz can into an Alesmith tulip,4.41
Mastermind,Look: Yellow hazy with medium white head. Has low carbonation.,4.72
Mastermind,Pours a hazy gold with a very fluffy three finger head. That head lasts for quite a while before breaking. Excellent lacing. ,4.27
Mastermind,"Nothing too intense going on here (regular brownish mostly yellow pour, regular bitterness, regular booze flavor), but perhaps a little light on the flavor overall.",3.23
Mastermind,"Can dated 10/16/17 into pint glass. Pours a hazy yellowish-amber with an off-white head that dissipates fairly quickly. Initial impression is juicy citrus, caramel, tropical fruit, pineapple, and a slight pine-y hops bitterness. Very smooth, nicely balanced. Mouthfeel is quite hefty; carbonation is on the light side. Finish is sweet fading to a slight bitterness on the back of the tongue. Very, very well done.",4.28
Mastermind,"Smooth, fruity with a great subtle bite throughout the front and back end flavor. Tried the flagship IPA and their oat/wheat IPA as well in the taproom this weekend, and this one blows them both away by a mile. Love this.",4.44
Mastermind,Cloudy straw color with moderate white head that desipates quickly. Aroma is hoppy with a hint of citrus. Taste is a nice balance of hoppy and citrus that is very smooth.,4.52
Mastermind,"This was poured into a snifter. The appearance was a hazy burnt grapefruit yellow to orange color. The head dissipated immediately leaving some messy sticky lacing clinging to the glass. The smell started off with juicy grapefruit leaning towards the pulp side. Bitterness comes from the pine and has a slight underscore of citrus rind to balance. The taste reels in the sweet grapefruit and brings about a nice settling clean bitter sticky pine. The aftertaste is quick, sharp and light grapefruit with a crisp finish. On the palate, this one sat about a light to medium on the body with a clean crisp sticky grapefruit and slightly resinous feel coating my tongue. Overall, this was an extremely well done DIPA that I would love to have again.",4.52
Mastermind,"Poured a beautifully bright and only slightly cloudy yellow with a full head of nice white foam. Aromas and flavors are bursting with pineapple qualities: it truly tastes like biting into a fresh, sweet tropical pineapple while on the beach of an island paradise. For a beer that doesn't have any added fruits or juices, this is the most pineapple flavor I've ever encountered in a brew; it's not cloying or too sweet though. There's some bitterness on the back end of the creamy and lightly effervescent mouthfeel. Just wonderful.",4.75
Mastermind,Beautiful cloudy yellow-orange body. Thin white head. ,4.68
Mastermind,Can into a snifter appears a hazy pale golden yellow color with a white cap that fades leaving spotty lace.,3.84
Mastermind,Beautifully done. Very bright and smooth hop forward IPA by Fiddlehead. Had a great amount of tropical fruits and smooth taste. Nice golden yellow look as well.,4.43
Mastermind,White head. Hazy straw yellow. Lots of lace left.,4.5
Double Orange Starfish,"Very good, hazy,I would not recommend drinking from the can as they leave a small yeast cake in the bottom. Pour into a glass slowly an don,t pour the last half inch into the glass or the yeast goes in and destroys the beer, and result is nasty-ruining the beer. Also very pricey. There are other better choices for that kind of money",4.24
Double Orange Starfish,One to be remembered. Citrus. thick-bodied with that NE-style haze appearance we have all started to know and love. This beer is one of the better IPA's I've had in a while,4.79
Double Orange Starfish,L - Hazy golden/orange with a creamy white head that somewhat sticks around but leaves behind a ton of lacing. ,4.5
Double Orange Starfish,"Traded for this a while ago, but the date on the bottom of the can was not completely legible so I have no idea how old this was when I cracked it open on this hot night! Saw the lofty rating for this and even though this can wasn't fresh, this was as big and enjoyable a juice bomb that I've had in quite some time, and easily one of the best New England IPA's that I've ever been able to review here at the house!",4.43
Double Orange Starfish,"Personally, I was disappointed with the regular Orange Starfish, but figured this beer was worth a try based on the accolades. Yup. It's good. Nice sweet fruit on the nose and tongue, and a very creamy mouthfeel. Well balanced as well. Seems more like 6.7% than 8.3%. Little bit of papaya and powdered sugar. Not as good as a few of their beers (Grovestand), but better than most (Dunley Place). I wish this really was their ""standard"" beer and they worked variations from here instead of putting out a lot of hit or miss beers.",4.33
Double Orange Starfish,"Purchased at Aslin Beer Company, Herndon, VA, second or third batch I've tried.",4.71
Double Orange Starfish,"Drank from a 1 pint (473ml) can purchased at Aslin Beer Company, Herndon, VA",4.58
Double Orange Starfish,Pours a blurry pale orange with a massive soft white head that seems content to stick around for the long haul. Sticky icky lacing as well.,3.98
Double Orange Starfish,L - 2.5 finger stubborn offwhite head atop a dirty orange body.,4.22
Double Orange Starfish,"Pours an opaque ripe-orange with a hint of light turning the edges an opaque white. Head is a finger in height (half pour from can) with good retention. Aroma is orange, grapefruit, resiny hops and biscuity, yeasty malts. Orange is jam like, but smooth and a little less residual sugar. Aroma has a little green bite to it at the finish along with a little alcohol when swirled. Flavor profile is orange, papaya, tangerine and raw grain, peanut and biscuity malts and yeast at the finish. Hop notes are solid, but not in the face, setting up a very controlled presence. Alcohol is absent from the flavor profile. Mouth feel is medium in thickness with a smooth - almost still - consistency that opens up to a lightly silty grain at the finish. In other words, texture is akin to a lightly rindy orange juice. Overall, hops are solid and mingle well with the malts, although the hops steal the show. It's getting a little higher in ABV, but the alcohol still remains absent in the flavor profile despite making a brief appearance in the aroma.",4.23
Double Orange Starfish,"Looks like a cloudy orange juice with a half inch head that tons of dots of lacing. Smells predominately of oranges with some malt and a bit of earthiness. Tastes of orange, mango, melon, a hint of vanilla, malt and some earthiness. Medium to full bodied, medium carbonation, a very nice hop bite with mild to moderate bitterness, creamy yet somewhat sticky mouth feel.",4.49
Double Orange Starfish,"Super opaque pale yellow body, identical to Tropicana oj with a massive slightly white head that leaves a full curtain of lacing. Nose is a big punch of pulpy not very sweet oj with a trailing edge of earthiness. Taste follows suit but is a bit more sweet than I expected, but in a good way because the balance of bitter orange, sweetness and a dry, gritty edge. Body is big, thick and dry. Very well done.",4.46
Double Orange Starfish,"I was underwhelmed with the regular Orange Starfish, but the double is outstanding. Tropical nose, big melon and citrus flavor, body is nice and full. ",4.58
Double Orange Starfish,"Pours a golden hazy hue. Lots of citrusy aroma. Wow, this really delivers. A lot of galaxy beers have been over hopped and provide a hop burn that is unbecoming, but this greatly balances the hops. There's a beautiful minerality. It is citrus fruit heaven. I really enjoyed this.",4.43
Double Orange Starfish,"i was so stoked to try this after hearing and reading an awful lot about it, and maybe it didnt travel well to colorado, but i was somewhat unimpressed by this when i had it at hops and pie this week, its a tasty beer, a cool expression of the hops, sturdy and fresh and goof, but it really didnt stand out to me as overly high quality or anything. its rusty orange tinted without a ton of head and a hazy density to it, mucky even. the aroma might be the best part, cut tangerine and orange zest, heavier citra than we usually get, subtle apricot and peach, layered and interesting for a couple of hops i know pretty well. the flavor is good too, starting better than it ends though, fruity and bright up front, plenty of orange character, orange candy, lemongrass, and a little grain sweetness, this is a little bigger than it needs to be right away for me, like i would love to try the original instead of the double, it seems just a little forced. right past the delicious apex of this, it turns green and chemical, over hopped, bitey, less refined than the best of these are by a long shot, and i have no idea if its an age thing, a flaw, or something from transit, but it really makes this pretty hard to drink and seems a shame after such an enjoyable experience up until here. past the saturation point and then a bit bitter as a result, broken down and muddled compared to earlier on, and by the end of a glass, i dont want any more at all, and i am left thinking this isnt any better than anything we have locally here in the same style, and when i think about the ones i have loved from the likes of outer range, trve, and cerebral, i realize this isnt really worth the attention it seems to have gotten. cool that it came through here, but ill need to try it closer to the source i think to get a better feel for it...",4.15
Double Orange Starfish,"L: Poured from a growler to a snifter glass. Had a dark orange color and a super-cloudy consistency. There was a 3/4"", foamy, very long-lasting head. Excellent lacing.",4.29
Double Orange Starfish,"Awesomely good NEIPA. Looks perfect. Big juicy tropical and citrus notes, My only beef is it has a bit of a bite to it. Other than that it's an outstanding brew.",4.83
Double Orange Starfish,"I've had Double and Triple. Same great taste as Triple Starfish without being such a heavy hitter. This unfiltered beer has a great mouthfeel, perfect level of bitterness.",4.7
Double Orange Starfish,"loads of candied orange, peach rings, rich doughy honey malt notes, cream, mango, grapefruit, and a touch of herbaceousness that provides a mellow green quality. soft mouthfeel and overall very tasty!",4.52
Double Orange Starfish,Poured from a 16oz can into a pint glass.,4.35
Double Orange Starfish,No canned date,4.4
Double Orange Starfish,"Drank this out of the can at a Nationals tailgate put on like Aslin. This just reminded me of heady topper for whatever reason - maybe a little sweeter up front, but a very similar nice bitterness. Would love to have this on the regular somehow!",4.68
Double Orange Starfish,"Serious orange bomb with soft mouth feel and a hoppy bitter finish. A lot better closer to room temperature than fridge temperature. A touch of ABV heat right at the finish of the hop bitterness that compromises the beer a bit, but that is being really picky.",4.48
Double Orange Starfish,"Appearance: Pours like an orange smoothie, with the bubble show eventually separating the liquid from the head; two fingers of foam stick above the cloudy orange liquid; excellent stickage that leaves a few shards",4.49
Double Orange Starfish,"This one pours a very hazy and murky bright orange, with a small head, and lots of lacing.",4.19
Dorothy (Wine Barrel Aged),"Yeasty, fairly dry, and a reasonable barrel presence - wine notes are subtle, but grapes can definitely be distinguished. The nose is just a bit floral and quite pleasant.",4.34
Dorothy (Wine Barrel Aged),This was the first beer I ever had from Hill Farmstead and boy was in memorable. What a great first trip it was and getting to enjoy this made it the best!,5
Dorothy (Wine Barrel Aged),750 ml. bottle.,4.58
Dorothy (Wine Barrel Aged),Bottled 2/18/2018 consumed 2/16/2019 ,4.65
Dorothy (Wine Barrel Aged),Sparkling clear yellow-gold with a tall bright white foam settling to a persistent blanket with a slight cling at the edges.,4.17
Dorothy (Wine Barrel Aged),"B2 April 4, 2017",5
Dorothy (Wine Barrel Aged),"2/28/2018 bottle shared with 5 others. Poured into a tulip glass. Poured a clear golden color with a bubbly, effervescent white head that lingered. Aromas of funk, oak, hay and subtle acidity fill my nose. Not much of a farmhouse aroma here as I feel like the barrel aging did away with that. Taste is divine. Tart, oaky, subtle acidity in the finish. Muted layers of farmhouse here but not very prevalent. Feel is light and bubbly. Almost champagne like. Damn good. Overall, this is an outstanding brew. HF already makes world class non BA saisons and when you toss them into a barrel, they elevate to a whole new level.",4.66
Dorothy (Wine Barrel Aged),"I have had Dorothy before and think it’s wonderful. This bbl aged, dry hopped version is spectacular and I am so glad I shared it with a friend who appreciated it as much as I did. Smooth and tasty. To be sipped and savored. My taste buds are overwhelmed. Yay HF",4.71
Dorothy (Wine Barrel Aged),A- 750ml bottle into a small chalice with a mostly clear golden body and a thick frothy white cap. Good head retention and a fluffy ring remains at the edges. Thick sheets of lace form at each sip.,4.71
Dorothy (Wine Barrel Aged),"Pours a cloudy golden color with a huge, froth head.",4.91
Dorothy (Wine Barrel Aged),L: Golden honeycomb hues with a thin white head,4.75
Dorothy (Wine Barrel Aged),"Gold pour, hazy, larger head. White wine, grape, oak, yeast, slightly catty, citrus aroma. Nelson and citra hops give way to yeast, oak, white wine, white grape. Slight catty taste. Lighter body, drying mouthfeel. Stellar",4.6
Dorothy (Wine Barrel Aged),"This one pours a mostly clear golden sunshine yellow, with a small head, and a very small amount of lacing.",4.57
Dorothy (Wine Barrel Aged),"Had onsite at Anniversary 2017, and it was amazing. So different than regular Dorothy, wouldn't recognize the association. Barrel Dorothy was golden and slightly opaque, fluffy lasting head, fruity, mild barrel tones, and smooth. Unbelievable, must try!",4.88
Dorothy (Wine Barrel Aged),"This is a glorious example of why Hill Farmstead is probably the best brewery in the world. Complex layer upon layer of flavors, smells and mouthfeel that was simply amazing. I aged this for a year in my cellar and just spectacular....even better than when I had it last year.",4.96
Dorothy (Wine Barrel Aged),"Awesome beer, very reminiscent of HF Sue--one of my all time favorites.... Nice Funky Saison with citrus and grapefruit bitterness on the finish, with a kick of dry hops, very concentrated and delicious!",4.58
Dorothy (Wine Barrel Aged),Bottle shared by ygtbsm94. Thanks Brad!,4.66
Dorothy (Wine Barrel Aged),"Review is based on the dregs (last in line for a pour). Pours a cloudy orange hue akin to Sunny Delight. Nose expresses citrus, rind a just a hint of the wine barrel. Taste follows nose - a little little yeasty, but to be expected considering the pour was off the bottom of the bottle. Mouthfeel is light in body with a mild, even carbonation. All and all, quite enjoyable; however, I'd like to revisit with a proper pour.",3.97
Dorothy (Wine Barrel Aged),"Big upgrade over original Dorothy in my opinion. The wine barrel add so much complexity, and this was perfectly carbonated as well. Not a lot of bells and whistles with adjuncts and or fruit being added, just a beautiful barrel-aged Saison.",4.73
Dorothy (Wine Barrel Aged),"This has a wonderful bursting lemon mixed with pith that makes this complex, sophisticated and easy drinking. A major upgrade from regular Dorothy. Great offering, almost in the realm of Art, Ann and Le Sarrasin.",4.62
Dorothy (Wine Barrel Aged),"Pours golden. There's a musty grape aroma, some tropical hops as well. The aroma is incredible and it carries through into the flavor and feel. There's good wine barrel presence, but it's balanced by the Hill mixed culture and the dry hop. There is funkified tropical fruit and some grassiness on the finish. It's amazingly complex, super balanced, with no component overpowering the rest. BA Dorothy is a phenomenally delicate beer.",4.67
Dorothy (Wine Barrel Aged),"750ml bottle, served in a Hill Farmstead stemmed glass. Pours a hazy golden yellow body, one finger thick head, short retention, bits of lacing. Typical HF saison appearance. Smells of grapefruit and citrus, more of a hop aroma, light bitterness and a bit of white wine sweetness and must. Light funk. Bits of oak. Flavour brings out more dry white wine grape, nice mustiness, light farmhouse funk, oak, and light acidity with a more grapefruit zesty bitterness. Very solid. Mouthfeel is medium bodied, creamy, good carbonation, light and bitter citrus and saison yeast on the finish. Smells like a Hill Farmstead IPA, but with more of a white wine twist and complexity to it. It's not necessarily one of the better saisons from this brewery, but for what it is, it is very nice.",4.33
Dorothy (Wine Barrel Aged),750ml bottle poured into a Plan Bee Taster.,4.73
Dorothy (Wine Barrel Aged),Poured from a 750 ml bottle into a Hill Farmstead goblet.,4.34
Dorothy (Wine Barrel Aged),Thanks to Nate for snagging me a bottle during the visit to Hill Farmstead! ,4.47
Enjoy By IPA,"(For the 10.31.19 version): this one is the best of the series since last year's July 4th version. Pours a gorgeous golden color with a decent head. Nice lacing. The aroma is pure heaven: some maltiness and resin up front, and tropical fruit noticeable. Taste is incredible: a veritable hop explosion, with peaches and those same tropical notes more pronounced. This is a dank brew with a pleasing aftertaste as well. Get it and enjoy, while it lasts.",4.62
Enjoy By IPA,"07.04.19, clearly not a fair review over two months out so I'll be understanding. Gold with fluffy three finger head. Whispy clouds of particulate. Sweet malt base with soft grassy, citrus, and floral hops. Some booze. The flavor is sweet, concentrated malt with grass, citrus and lots of booze. The hop character, I think, has faded, but it's still an enjoyable enough beer. While it starts out fairly sweet, the finish is dry with medium, pithy bitterness.",3.74
Enjoy By IPA,Recently had the July 4th 2019 and not disappointed. Always feel comfortable buying the enjoy by..... Bitterness and hop flavor are spot on and golden orange color is very inviting.,3.78
Enjoy By IPA,"An easy pour from a 12-oz. can is all it takes for a finger of pure white froth with some large bubbles, long retention and sliding ridges of lace. Golden straw color, slightly hazy.",4.48
Enjoy By IPA,"Indulged in the 7/4/19 edition with the patriotic red, white, and blue can. ",4.48
Enjoy By IPA,"Review is for the Enjoy By 07.04.19 unfiltered ipa. Packaged in Richmond Va., 05-28-19.",4.4
Enjoy By IPA,This is the Enjoy By 7/4/19 IPA,3.83
Enjoy By IPA,Just got a can of the “unfiltered” enjoy by July 4th 2019. They ended up actually filtering it by mistake according to the brewery.,1.66
Enjoy By IPA,"Poured into a tall clear pint glass. Mostly clear golden-orange body with excellent two finger-thick head retention and lacing. Head is foamy, sudsy, gorgeous tan.",4.5
Enjoy By IPA,"Pours clear, like well shined brass, with a small-to-medium head that leaves plenty of lace. Nose is not big at all for what I thought this beer would be. Certainly some malt syrup and a little dank citrus, but certainly could have been bigger. Taste is more like what I expected with both the heavy hops and malt coming through. Earthy, bitter citrus, and heavy graham cracker. Very good beer, but I expected more.",4.19
Enjoy By IPA,What better way to celebrate beer review #100 than with a big and bitter DIPA from Stone.,4.24
Enjoy By IPA,"Finding Enjoy By 04.20 on tap mid-March, bought a bunch of cans and still enjoying on 04.10: still dank, beautiful citrusy, complex and awesome.",4.71
Enjoy By IPA,Look - looks like a normal double ipa but forms a nice head,5
Enjoy By IPA,Bottled 11/19/15; drank 12/5/15 @ the Yarchives. ,3.4
Enjoy By IPA,Maybe a new favorite??,4.57
Enjoy By IPA,It’s was a Christmas miracle for me today when I found this at my Piggly Wiggly. I’ve know about this beer for years but I could never find it in my area. What a Great Beer! Pours a crystal clear amber with great lacing. Smells of fresh pine and citrusy bliss. So smooth at first with a big hoppy bite you want in an IPA. Mouthfeel is outstanding with very light carbonation. 9.4%ABV is sneaky because this beer is so smooth and refreshing. Merry Christmas to all and to all a Great DIPA.,4.79
Enjoy By IPA,Poured on tap...,4.4
Enjoy By IPA,"This is my kind of IPA from a brewery that is passionate about hoppy beers!! Heavy pine, tropical fruit, pineapple, grapefruit, juicy, dank, the works!! One of my all-time favorites!",4.59
Enjoy By IPA,"Damn if that isn’t one of the freshest IPAs I’ve had in a long time. I thought the “enjoy by” thing on the front of the can might have been a gimmick, and surely this beer couldn’t be as good as the reviews say? But it was everything I could have hoped for, and more. Nice bright light copper-amber color with some foamy head and just a trace of spotty lingering lacing. Smells great, nice big bold citrus zest aromas with a little pine in the background. Tastes amazing. Loads of fresh citrus fruit - passionfruit, orange, tangerine, mango, grapefruit, lemon - as well as piney hops, floral hops, vanilla, bread and a great well-balanced malt backbone. So smooth, easy to drink and great mild mouthfeel. Just the right amount of carbonation. It’s additionally an imperial IPA but you’d never guess it since the higher ABV is well-hidden and the bitterness is just right, not too bracing, not too subtle. An outstanding beer and I will venture back to a local pub to sample this one on tap.",4.36
Enjoy By IPA,"[Original rating 2015-12-30] Draft at Horseshoe Pub, Hudson, MA. Aroma of citrus, a little pine. Taste is fresh citrusy hops, perfectly balanced with malt. Excellent IIPA.",4.52
Enjoy By IPA,"Not a NE style (thank God!). Just a beautiful Westcoaster bought at Sam’s in Durham, NC in a canned sixer for a fair price. Should have bought more because I only get there a couple times a year. Clear (no gassy yeast!), hoppy, a tad of sweet malt; this is one of their best. Don’t be scared of the monster on the can, just trust the masters at Stone and your Holloween will be perfect!",4.67
Enjoy By IPA,Enjoy by 10.31.18 - ,4.29
Enjoy By IPA,"I really enjoyed ""Enjoy by 10.31.18"" from Stone, ABV 9.40%, IBU 90. I liked it better than the unfiltered Enjoy By, which had a garlic undertone (this one doesn't).",4.6
Enjoy By IPA,"This beer's color absolutely radiates gold with a big foamy head, an absolutely gorgeous pour. Aroma is upbeat and citrusy, but nothing truly of note. Taste is smooth, dank but sweet with the expected hops bite. The big ABV and malt keep it mostly sweet at the back end of a swallow. Mouthfeel, again, is incredibly smooth. Delicious, but maybe a little too rich for more than one or two a sitting.",4.19
Enjoy By IPA,"This is one of the top IPAs I've had (and I'm not an IPA guy). Really had solid hops and offered great color and mouthfeel. Super value compared to Treehouse, Heady Topper and other rarities.",4.56
Scaled Up,"Pours a very cloudy bright orange gold color with a sudsy 3 finger biscuit head that settles to a soapy, large bubble froth.",4.56
Scaled Up,Appearance - Pours opaque orange with thick soapy white head that lasts forever. Light spotty lacing.,4.69
Scaled Up,"By far one of my favorite hazy IPA's from Trill. I feel like i say that every time i try a new one. This one is a beautiful yellow amberish hue with tons of haze. It has an amazing aroma coming from the dry hopping and hops combo which they killed. Citrusy, dank, notes of mango, grapefruit, subtle sweetness but also malty enough to balance great with the hops creating an almost perfect mouthfeel. Love you Trillium!",4.71
Scaled Up,"Bright, tropical gold appearance with a creamy, thick toothpaste head.",4.24
Scaled Up,Tall can 11/29/17...about a month in the can,4.42
Scaled Up,L - murky brownish orange with a floofy head that quickly and loudly dissipates. Pop Rocks. ,4.44
Scaled Up,Thanks to JLindros for hooking me up with a can. Like him I just haven't come across this beer somehow.,4.07
Scaled Up,"
Overall not bad, I feel like sitting on this a couple more weeks would let it all homogenize and the piney notes drop out a bit, like Julius and Green need often, but still pretty nice without being syrupy sweet or too crazy bitter.",4.19
Scaled Up,Thanks goes out to TheManiacalOne for this brew.,4.93
Scaled Up,Cloudy straw appearance with white head that disipates quickly. Aroma is a mild citrus. Taste is also a mild citrus without any hoppyness that is a little thin.,4.28
Scaled Up,"I was lucky enough to have gotten an entire four pack from my friend John's trip up to the NE. It looks cloudy and yellow, and smells of floral hops. The flavor is more balanced than other trilliums I've had. It's fruity, bitter, almost sweet, and has a medium lasting bitterness on the end. Nit-picking, it's not my favorite trillium, but still far better than most other brews.",4.28
Scaled Up,Canned 7 days ago. ,4.32
Scaled Up,Can dated 3/29/17. Poured into Behind the Veil Teku glass.,4.28
Scaled Up,"L - hazy orange, head of large bubbles fades quickly",4.46
Scaled Up,A nice brew.,4.59
Scaled Up,Pounder Can > Snifter,4.35
Scaled Up,16oz can poured into a teku,4.34
Scaled Up,Look: Hazy pale gold. With a thin white head. Mild activity. ,4.34
Scaled Up,Cloudy like all Trillium unfiltered beers. The color is dirty gold. Modest head which settles to the finest film of bubbles. There's a few spots for lace. ,4.07
Scaled Up,"Pale golden, thin head, and very small lacing. Aromas of intense grapefruit and dank resin. Notes of grapefruit pulp, citrus peel, stonefruit and pine. Medium, feels thinner than you'd expect, dry and crushable. It's good but it's lacking depth and it's an ugly beer.",4.07
Scaled Up,"This is one of the better beers ive had. I had the privilege of enjoying this from a large can ""crowler"". Amazing flavor taste and believe it to be actually better than the phenomenal reviews this beer possesses.",4.78
Scaled Up,"I was told this is the closest hop profile to Headroom which I have yet to try. If this holds true, Headroom is bound to be incredible. Galaxy+Mosaic is always a winner but the additional hops here add a higher complexity to the flavor which I thoroughly enjoyed.",4.81
